"","id","nm","lat","lon","countryCode","cityid","g","dt_txt","temp","pressure","humidity","temp_min","temp_max","weather_id","weather_main","weather_description","weather_icon","wind_speed","wind_deg","clouds_all","visibility","dt","name","coord_lon","coord_lat","sys_country","sys_timezone","sys_sunrise","sys_sunset","feels_like","sea_level","grnd_level"
"96",3532617,"Atlacomulco",19.798889,-99.874443,"MX","MXatlacomulco",14,"2020-04-30 12:14:49",289.15,1032,51,289.15,289.15,801,"Clouds","few clouds","02d",2.1,280,20,11265,1588266889,"Atlacomulco",-99.87,19.8,"MX",-18000,1588248642,1588294940,286.73,NA,NA
"97",3515751,"Tetepango",20.1,-99.166672,"MX","MXtetepango",15,"2020-04-30 12:14:43",293.95,1020,25,293.95,293.95,801,"Clouds","few clouds","02d",3.3,43,22,NA,1588266883,"Tetepango",-99.17,20.1,"MX",-18000,1588248452,1588294794,289.66,1020,800
"98",3515505,"Tizayuca",19.83333,-98.98333,"MX","MXtizayuca",16,"2020-04-30 12:14:43",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266883,"Tizayuca",-98.98,19.83,"MX",-18000,1588248427,1588294729,290.87,NA,NA
"99",3533389,"Actopan",20.26667,-98.933327,"MX","MXactopan",17,"2020-04-30 12:14:49",293.82,1020,28,293.82,293.82,802,"Clouds","scattered clouds","03d",3.67,44,39,NA,1588266889,"Actopan",-98.93,20.27,"MX",-18000,1588248382,1588294750,289.5,1020,812
"100",3515044,"Tultepec",19.684719,-99.129173,"MX","MXtultepec",18,"2020-04-30 12:14:42",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266882,"Tultepec",-99.13,19.68,"MX",-18000,1588248474,1588294754,290.87,NA,NA
"101",3518461,"San Marcos",16.799999,-99.349998,"MX","MXsan marcos",19,"2020-04-30 12:14:43",301.15,1014,61,301.15,301.15,721,"Haze","haze","50d",2.6,240,5,8047,1588266883,"San Marcos",-99.35,16.8,"MX",-18000,1588248737,1588294596,302.91,NA,NA
"102",3987500,"San Buenaventura",27.08333,-101.533333,"MX","MXsan buenaventura",20,"2020-04-30 12:15:13",300.02,1022,64,297.15,302.59,802,"Clouds","scattered clouds","03d",1.37,95,40,16093,1588266913,"San Buenaventura",-101.53,27.08,"MX",-18000,1588248466,1588295914,302.51,NA,NA
"103",4005867,"General Escobedo",25.816669,-100.333328,"MX","MXgeneral escobedo",1,"2020-04-30 12:15:13",296.28,1023,53,294.82,297.15,803,"Clouds","broken clouds","04d",3.1,140,75,19312,1588266913,"General Escobedo",-100.33,25.82,"MX",-18000,1588248282,1588295521,295.05,NA,NA
"104",4019869,"Abasolo",20.450001,-101.51667,"MX","MXabasolo",2,"2020-04-30 12:15:13",295.15,1029,40,295.15,295.15,800,"Clear","clear sky","01d",3.72,94,5,16093,1588266913,"Abasolo",-101.52,20.45,"MX",-18000,1588248989,1588295385,292.03,NA,NA
"105",4013579,"Cocula",20.36517,-103.822151,"MX","MXcocula",3,"2020-04-30 12:15:13",298.25,1024,29,297.04,300.37,800,"Clear","clear sky","01d",5.1,80,5,16093,1588266913,"Cocula",-103.82,20.37,"MX",-18000,1588249547,1588295931,293.72,NA,NA
"106",4009697,"El Grullo",19.799999,-104.216667,"MX","MXel grullo",4,"2020-04-30 12:15:13",308.93,1014,10,308.93,308.93,800,"Clear","clear sky","01d",0.84,73,0,NA,1588266913,"El Grullo",-104.22,19.8,"MX",-18000,1588249686,1588295984,306.27,1014,922
"107",4012721,"Cortazar",20.48333,-100.933327,"MX","MXcortazar",5,"2020-04-30 12:15:13",297.33,1028,38,296.48,298.15,800,"Clear","clear sky","01d",5.36,77,1,NA,1588266913,"Cortazar",-100.93,20.48,"MX",-18000,1588248846,1588295245,293.35,NA,NA
"108",3985344,"San Miguel de Allende",20.91667,-100.75,"MX","MXsan miguel de allende",6,"2020-04-30 12:15:13",297.33,1028,38,296.48,298.15,800,"Clear","clear sky","01d",3.78,82,0,NA,1588266913,"San Miguel de Allende",-100.75,20.92,"MX",-18000,1588248769,1588295235,294.46,NA,NA
"109",4001956,"La Huacana",18.966669,-101.816673,"MX","MXla huacana",7,"2020-04-30 12:15:13",297.01,1024,41,295.37,298.15,711,"Smoke","smoke","50d",1.89,221,75,12874,1588266913,"La Huacana",-101.82,18.97,"MX",-18000,1588249172,1588295347,295.68,NA,NA
"111",4004126,"Jamay",20.299999,-102.716667,"MX","MXjamay",9,"2020-04-30 12:15:13",297.15,1024,29,297.15,297.15,800,"Clear","clear sky","01d",5.1,80,5,16093,1588266913,"Jamay",-102.72,20.3,"MX",-18000,1588249289,1588295662,292.43,NA,NA
"112",4019807,"Acatic",20.783331,-102.883331,"MX","MXacatic",10,"2020-04-30 12:15:13",297.46,1024,29,297.04,298.15,800,"Clear","clear sky","01d",5.1,80,5,16093,1588266913,"Acatic",-102.88,20.78,"MX",-18000,1588249291,1588295736,292.79,NA,NA
"113",3985865,"San Juan de los Lagos",21.25,-102.300003,"MX","MXsan juan de los lagos",11,"2020-04-30 12:15:13",294.15,1028,28,294.15,294.15,800,"Clear","clear sky","01d",1,270,5,14484,1588266913,"San Juan de los Lagos",-102.3,21.25,"MX",-18000,1588249116,1588295633,291.74,NA,NA
"114",3982887,"Sombrerete",23.633329,-103.650002,"MX","MXsombrerete",12,"2020-04-30 12:15:13",295.07,1018,18,295.07,295.07,802,"Clouds","scattered clouds","03d",4.01,132,30,NA,1588266913,"Sombrerete",-103.65,23.63,"MX",-18000,1588249255,1588296141,289.82,1018,782
"115",3996387,"Matehuala",23.65,-100.650002,"MX","MXmatehuala",13,"2020-04-30 12:15:13",295.17,1021,29,295.17,295.17,803,"Clouds","broken clouds","04d",4.93,162,76,NA,1588266913,"Matehuala",-100.65,23.65,"MX",-18000,1588248534,1588295423,290.25,1021,852
"116",4014420,"Chavinda",20.01667,-102.449997,"MX","MXchavinda",14,"2020-04-30 12:15:13",307.39,1016,13,307.39,307.39,800,"Clear","clear sky","01d",0.85,359,0,NA,1588266913,"Chavinda",-102.45,20.02,"MX",-18000,1588249245,1588295576,305.1,1016,856
"117",4005143,"Guaymas",27.933331,-110.900002,"MX","MXguaymas",15,"2020-04-30 12:15:13",303.17,1010,58,301.15,305.37,800,"Clear","clear sky","01d",1.96,198,5,16093,1588266913,"Guaymas",-110.9,27.93,"MX",-25200,1588250641,1588298235,305.9,NA,NA
"118",4004647,"Huatabampo",26.83333,-109.633331,"MX","MXhuatabampo",16,"2020-04-30 12:15:13",303.14,1011,54,302.59,303.71,802,"Clouds","scattered clouds","03d",1.79,112,37,NA,1588266913,"Huatabampo",-109.63,26.83,"MX",-25200,1588250429,1588297837,305.42,NA,NA
"119",3995017,"Navolato",24.76722,-107.694443,"MX","MXnavolato",17,"2020-04-30 12:15:13",303.14,1011,65,302.59,303.71,800,"Clear","clear sky","01d",0.89,112,0,NA,1588266913,"Navolato",-107.69,24.77,"MX",-21600,1588250133,1588297202,307.58,NA,NA
"120",3995652,"Mocorito",25.48333,-107.916672,"MX","MXmocorito",18,"2020-04-30 12:15:13",303.7,1010,66,303.15,304.26,800,"Clear","clear sky","01d",0.89,157,0,NA,1588266913,"Mocorito",-107.92,25.48,"MX",-21600,1588250131,1588297315,308.58,NA,NA
"121",3979855,"Yuriria",20.200001,-101.150002,"MX","MXyuriria",19,"2020-04-30 12:15:13",297.15,1027,36,297.15,297.15,800,"Clear","clear sky","01d",3.6,20,5,12874,1588266913,"Yuriria",-101.15,20.2,"MX",-18000,1588248919,1588295277,294.16,NA,NA
"122",3980777,"Uriangato",20.15,-101.183327,"MX","MXuriangato",20,"2020-04-30 12:15:13",297.15,1027,36,297.15,297.15,800,"Clear","clear sky","01d",3.6,20,5,12874,1588266913,"Uriangato",-101.18,20.15,"MX",-18000,1588248930,1588295281,294.16,NA,NA
"123",3762770,"San Antonio de la Cal",17.03083,-96.697502,"MX","MXsan antonio de la cal",1,"2020-04-30 12:14:59",297.15,1026,31,297.15,297.15,801,"Clouds","few clouds","02d",2.1,360,20,19312,1588266899,"San Antonio de la Cal",-96.7,17.03,"MX",-18000,1588248084,1588293977,294.72,NA,NA
"124",3516912,"Santiago Tuxtla",18.466669,-95.300003,"MX","MXsantiago tuxtla",2,"2020-04-30 12:14:43",304.93,1018,41,304.93,304.93,803,"Clouds","broken clouds","04d",4.3,8,60,NA,1588266883,"Santiago Tuxtla",-95.3,18.47,"MX",-18000,1588247644,1588293745,304.25,1018,993
"125",3815451,"Tenancingo",19.147221,-98.180557,"MX","MXtenancingo",3,"2020-04-30 12:14:59",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266899,"Tenancingo",-98.18,19.15,"MX",-18000,1588248285,1588294486,290.95,NA,NA
"126",3531042,"Chemax",20.65,-87.933327,"MX","MXchemax",4,"2020-04-30 12:14:49",312.71,1015,29,312.71,312.71,802,"Clouds","scattered clouds","03d",0.52,305,30,NA,1588266889,"Chemax",-87.93,20.65,"MX",-18000,1588245714,1588292137,315.21,1015,1012
"127",3526662,"Izamal",20.933331,-89.01667,"MX","MXizamal",5,"2020-04-30 12:14:49",305.3,1016,52,305.15,305.37,803,"Clouds","broken clouds","04d",3.1,300,75,11265,1588266889,"Izamal",-89.02,20.93,"MX",-18000,1588245955,1588292420,307.33,NA,NA
"128",3980828,"Tzintzuntzan",19.616671,-101.583328,"MX","MXtzintzuntzan",6,"2020-04-30 12:15:13",295.37,1019,45,295.37,295.37,802,"Clouds","scattered clouds","03d",1.79,348,25,NA,1588266913,"Tzintzuntzan",-101.58,19.62,"MX",-18000,1588249066,1588295337,294.09,NA,NA
"129",3523180,"Mineral del Monte",20.133329,-98.666672,"MX","MXmineral del monte",7,"2020-04-30 12:14:49",289.04,1020,25,289.04,289.04,803,"Clouds","broken clouds","04d",3.73,53,51,NA,1588266889,"Mineral del Monte",-98.67,20.13,"MX",-18000,1588248330,1588294677,283.92,1020,740
"130",4018100,"Asientos",22.23333,-102.099998,"MX","MXasientos",8,"2020-04-30 12:15:13",294.15,1028,28,294.15,294.15,800,"Clear","clear sky","01d",1,270,5,14484,1588266913,"Asientos",-102.1,22.23,"MX",-18000,1588248993,1588295660,291.74,NA,NA
"131",4017743,"Badiraguato",25.366671,-107.51667,"MX","MXbadiraguato",9,"2020-04-30 12:15:13",303.28,1008,49,302.59,303.71,800,"Clear","clear sky","01d",1.92,212,0,NA,1588266913,"Badiraguato",-107.52,25.37,"MX",-21600,1588250044,1588297210,304.82,NA,NA
"132",3980621,"Valle de Bravo",19.183331,-100.133331,"MX","MXvalle de bravo",10,"2020-04-30 12:15:13",295.32,1032,51,289.15,299.26,801,"Clouds","few clouds","02d",2.1,280,20,11265,1588266913,"Valle de Bravo",-100.13,19.18,"MX",-18000,1588248751,1588294957,294.33,NA,NA
"133",3816739,"Arriaga",16.23333,-93.900002,"MX","MXarriaga",11,"2020-04-30 12:14:59",309.64,1014,31,309.64,309.64,800,"Clear","clear sky","01d",6.01,15,1,NA,1588266899,"Arriaga",-93.9,16.23,"MX",-18000,1588247470,1588293247,307.65,1014,1008
"134",3526953,"Huejotzingo",19.15,-98.400002,"MX","MXhuejotzingo",12,"2020-04-30 12:14:49",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266889,"Huejotzingo",-98.4,19.15,"MX",-18000,1588248338,1588294539,290.95,NA,NA
"135",3515479,"Tlacotalpan",18.616671,-95.666672,"MX","MXtlacotalpan",13,"2020-04-30 12:14:43",303.95,1018,56,303.95,303.95,802,"Clouds","scattered clouds","03d",5.74,1,34,NA,1588266883,"Tlacotalpan",-95.67,18.62,"MX",-18000,1588247722,1588293845,304.11,1018,1018
"136",3514278,"Yecapixtla",18.883329,-98.866669,"MX","MXyecapixtla",14,"2020-04-30 12:14:42",297.5,1023,32,293.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266882,"Yecapixtla",-98.87,18.88,"MX",-18000,1588248470,1588294632,294.54,NA,NA
"137",3531598,"Capulhuac",19.191389,-99.466942,"MX","MXcapulhuac",15,"2020-04-30 12:14:49",289.15,1032,51,289.15,289.15,801,"Clouds","few clouds","02d",2.1,280,20,11265,1588266889,"Capulhuac",-99.47,19.19,"MX",-18000,1588248592,1588294799,286.73,NA,NA
"138",3515690,"Tezontepec de Aldama",20.200001,-99.26667,"MX","MXtezontepec de aldama",16,"2020-04-30 12:14:43",294.78,1020,26,294.78,294.78,801,"Clouds","few clouds","02d",3.54,45,12,NA,1588266883,"Tezontepec de Aldama",-99.27,20.2,"MX",-18000,1588248468,1588294826,290.51,1020,816
"139",3515665,"Ticul",20.4,-89.533333,"MX","MXticul",17,"2020-04-30 12:14:43",305.27,1016,52,305.15,305.37,803,"Clouds","broken clouds","04d",3.1,300,75,11265,1588266883,"Ticul",-89.53,20.4,"MX",-18000,1588246117,1588292503,307.29,NA,NA
"140",3532465,"Bacalar",18.66667,-88.383331,"MX","MXbacalar",18,"2020-04-30 12:14:49",303.15,1015,70,303.15,303.15,802,"Clouds","scattered clouds","03d",4.6,120,40,9656,1588266889,"Bacalar",-88.38,18.67,"MX",-18000,1588245969,1588292098,305.7,NA,NA
"142",3530177,"Cosamaloapan de Carpio",18.366671,-95.800003,"MX","MXcosamaloapan de carpio",20,"2020-04-30 12:14:49",306.67,1018,43,306.67,306.67,802,"Clouds","scattered clouds","03d",4.92,1,29,NA,1588266889,"Cosamaloapan de Carpio",-95.8,18.37,"MX",-18000,1588247771,1588293858,306.55,1018,1017
"144",3515796,"Tequisquiapan",20.51667,-99.866669,"MX","MXtequisquiapan",2,"2020-04-30 12:14:43",293.15,1030,42,293.15,293.15,800,"Clear","clear sky","01d",4.6,80,5,12874,1588266883,"Tequisquiapan",-99.87,20.52,"MX",-18000,1588248588,1588294994,289.16,NA,NA
"145",3521951,"Panotla",19.316669,-98.26667,"MX","MXpanotla",3,"2020-04-30 12:14:43",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266883,"Panotla",-98.27,19.32,"MX",-18000,1588248294,1588294520,290.95,NA,NA
"146",3515510,"Tixtla de Guerrero",17.56732,-99.397987,"MX","MXtixtla de guerrero",4,"2020-04-30 12:14:43",302.64,1015,20,302.64,302.64,803,"Clouds","broken clouds","04d",2.86,45,57,NA,1588266883,"Tixtla de Guerrero",-99.4,17.57,"MX",-18000,1588248693,1588294664,299.35,1015,872
"147",3817731,"Tezoyuca",19.591669,-98.916672,"MX","MXtezoyuca",5,"2020-04-30 12:14:59",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266899,"Tezoyuca",-98.92,19.59,"MX",-18000,1588248430,1588294696,290.87,NA,NA
"148",3982168,"Tecuala",22.398609,-105.45694,"MX","MXtecuala",6,"2020-04-30 12:15:13",307.23,1014,25,307.23,307.23,802,"Clouds","scattered clouds","03d",1.84,232,33,NA,1588266913,"Tecuala",-105.46,22.4,"MX",-21600,1588249786,1588296480,306.33,1014,1012
"149",3529981,"Cuautlancingo",19.08333,-98.26667,"MX","MXcuautlancingo",7,"2020-04-30 12:14:49",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266889,"Cuautlancingo",-98.27,19.08,"MX",-18000,1588248312,1588294503,290.95,NA,NA
"150",3530935,"Chicomuselo",15.76667,-92.26667,"MX","MXchicomuselo",8,"2020-04-30 12:14:49",308.83,1014,26,308.83,308.83,800,"Clear","clear sky","01d",1.01,54,0,NA,1588266889,"Chicomuselo",-92.27,15.77,"MX",-18000,1588247111,1588292823,309.11,1014,952
"151",3514450,"Xochimilco",19.26222,-99.107498,"MX","MXxochimilco",9,"2020-04-30 12:14:42",293.45,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266882,"Xochimilco",-99.11,19.26,"MX",-18000,1588248500,1588294718,290.88,NA,NA
"152",3515373,"Tlaquiltenango",18.633329,-99.166672,"MX","MXtlaquiltenango",10,"2020-04-30 12:14:43",302.61,1023,32,300.15,304.82,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266883,"Tlaquiltenango",-99.17,18.63,"MX",-18000,1588248561,1588294686,300.77,NA,NA
"153",3526600,"Jaltenco",19.750561,-99.095558,"MX","MXjaltenco",11,"2020-04-30 12:14:49",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266889,"Jaltenco",-99.1,19.75,"MX",-18000,1588248461,1588294752,290.87,NA,NA
"154",4019819,"Acaponeta",22.496389,-105.359444,"MX","MXacaponeta",12,"2020-04-30 12:15:13",309.19,1014,20,309.19,309.19,802,"Clouds","scattered clouds","03d",1.78,233,31,NA,1588266913,"Acaponeta",-105.36,22.5,"MX",-21600,1588249754,1588296463,307.86,1014,1010
"155",3515762,"Tetela de Ocampo",19.816669,-97.800003,"MX","MXtetela de ocampo",13,"2020-04-30 12:14:43",292.78,1020,39,292.78,292.78,500,"Rain","light rain","10d",3.17,28,86,NA,1588266883,"Tetela de Ocampo",-97.8,19.82,"MX",-18000,1588248144,1588294445,289.49,1020,832
"156",3815419,"Totolac",19.325001,-98.258331,"MX","MXtotolac",14,"2020-04-30 12:14:59",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266899,"Totolac",-98.26,19.32,"MX",-18000,1588248292,1588294518,290.95,NA,NA
"157",3526883,"Huitzilac",19.029169,-99.268333,"MX","MXhuitzilac",15,"2020-04-30 12:14:49",300.15,1023,32,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266889,"Huitzilac",-99.27,19.03,"MX",-18000,1588248555,1588294739,297.73,NA,NA
"159",3983636,"Santiago Ixcuintla",21.816669,-105.216667,"MX","MXsantiago ixcuintla",17,"2020-04-30 12:15:13",301.15,1018,45,301.15,301.15,800,"Clear","clear sky","01d",2.2,267,5,19312,1588266913,"Santiago Ixcuintla",-105.22,21.82,"MX",-21600,1588249773,1588296377,301.21,NA,NA
"160",3527006,"Huaquechula",18.76667,-98.550003,"MX","MXhuaquechula",18,"2020-04-30 12:14:49",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266889,"Huaquechula",-98.55,18.77,"MX",-18000,1588248402,1588294547,290.95,NA,NA
"161",4019098,"Ahome",25.91667,-109.183327,"MX","MXahome",19,"2020-04-30 12:15:13",301.28,1012,65,299.15,302.59,801,"Clouds","few clouds","02d",3.1,90,20,16093,1588266913,"Ahome",-109.18,25.92,"MX",-21600,1588250397,1588297654,303.25,NA,NA
"162",3530295,"Conkal",21.066669,-89.533333,"MX","MXconkal",20,"2020-04-30 12:14:49",305.3,1016,52,305.15,305.37,803,"Clouds","broken clouds","04d",3.1,300,75,11265,1588266889,"Conkal",-89.53,21.07,"MX",-18000,1588246066,1588292553,307.33,NA,NA
"163",3522439,"Ocuituco",18.866671,-98.76667,"MX","MXocuituco",1,"2020-04-30 12:14:43",296.74,1023,32,293.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266883,"Ocuituco",-98.77,18.87,"MX",-18000,1588248447,1588294607,293.64,NA,NA
"164",3520922,"Quechultenango",17.41667,-99.216667,"MX","MXquechultenango",2,"2020-04-30 12:14:43",307.09,1015,19,307.09,307.09,803,"Clouds","broken clouds","04d",1.69,44,53,NA,1588266883,"Quechultenango",-99.22,17.42,"MX",-18000,1588248661,1588294610,305.22,1015,923
"165",3530913,"Chietla",18.51667,-98.583328,"MX","MXchietla",3,"2020-04-30 12:14:49",304.74,1018,17,304.74,304.74,803,"Clouds","broken clouds","04d",3.28,95,56,NA,1588266889,"Chietla",-98.58,18.52,"MX",-18000,1588248427,1588294536,301.04,1018,898
"166",3518387,"San Mateo Atenco",19.261669,-99.535278,"MX","MXsan mateo atenco",4,"2020-04-30 12:14:43",289.15,1032,51,289.15,289.15,801,"Clouds","few clouds","02d",2.1,280,20,11265,1588266883,"San Mateo Atenco",-99.54,19.26,"MX",-18000,1588248603,1588294821,286.73,NA,NA
"167",3827408,"Miguel Hidalgo",19.422501,-99.202782,"MX","MXmiguel hidalgo",5,"2020-04-30 12:14:43",292.31,1031,37,289.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266883,"Miguel Hidalgo",-99.2,19.42,"MX",-18000,1588248510,1588294751,289.54,NA,NA
"168",3522696,"Nogales",18.816669,-97.166672,"MX","MXnogales",6,"2020-04-30 12:14:43",296.8,1020,33,296.8,296.8,802,"Clouds","scattered clouds","03d",3.59,77,26,NA,1588266883,"Nogales",-97.17,18.82,"MX",-18000,1588248067,1588294219,293.46,1020,870
"170",4018761,"Allende",28.33333,-100.849998,"MX","MXallende",8,"2020-04-30 12:15:13",301.15,1022,37,301.15,301.15,800,"Clear","clear sky","01d",5.1,180,5,16093,1588266913,"Allende",-100.85,28.33,"MX",-18000,1588248196,1588295857,298.18,NA,NA
"171",3517831,"San Salvador el Seco",19.133329,-97.650002,"MX","MXsan salvador el seco",9,"2020-04-30 12:14:43",293.05,1020,21,293.05,293.05,803,"Clouds","broken clouds","04d",3.27,41,74,NA,1588266883,"San Salvador el Seco",-97.65,19.13,"MX",-18000,1588248159,1588294358,288.37,1020,778
"172",3827306,"San Antonio La Isla",19.16111,-99.570831,"MX","MXsan antonio la isla",10,"2020-04-30 12:14:59",289.15,1032,51,289.15,289.15,801,"Clouds","few clouds","02d",2.1,280,20,11265,1588266899,"San Antonio La Isla",-99.57,19.16,"MX",-18000,1588248618,1588294821,286.73,NA,NA
"173",3672486,"Pereira",4.81333,-75.696114,"CO","COpereira",11,"2020-04-30 12:14:58",298.15,1020,78,298.15,298.15,802,"Clouds","scattered clouds","03d",2.6,330,40,10000,1588266898,"Pereira",-75.7,4.81,"CO",-18000,1588243874,1588288108,300.46,NA,NA
"174",3666997,"Tocancipa",4.96531,-73.91301,"CO","COtocancipa",12,"2020-04-30 12:14:53",294.15,1029,46,294.15,294.15,803,"Clouds","broken clouds","04d",3.6,110,75,10000,1588266893,"Tocancipa",-73.91,4.97,"CO",-18000,1588243434,1588287688,291.4,NA,NA
"175",3689147,"Barranquilla",10.96389,-74.796387,"CO","CObarranquilla",13,"2020-04-30 12:14:58",307.15,1011,56,307.15,307.15,802,"Clouds","scattered clouds","03d",3.6,90,40,10000,1588266898,"Barranquilla",-74.8,10.96,"CO",-18000,1588243252,1588288298,310.42,NA,NA
"176",3688465,"Bucaramanga",7.12539,-73.119797,"CO","CObucaramanga",14,"2020-04-30 12:14:53",300.15,1018,69,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,320,75,10000,1588266893,"Bucaramanga",-73.12,7.13,"CO",-18000,1588243103,1588287640,302.07,NA,NA
"177",3687925,"Cali",3.43722,-76.522499,"CO","COcali",15,"2020-04-30 12:14:58",301.15,1018,65,301.15,301.15,802,"Clouds","scattered clouds","03d",1,NA,40,10000,1588266898,"Cali",-76.52,3.44,"CO",-18000,1588244160,1588288215,304.53,NA,NA
"178",3665657,"Yumbo",3.58234,-76.491463,"CO","COyumbo",16,"2020-04-30 12:14:53",301.15,1018,65,301.15,301.15,802,"Clouds","scattered clouds","03d",1,NA,40,10000,1588266893,"Yumbo",-76.49,3.58,"CO",-18000,1588244143,1588288217,304.53,NA,NA
"179",3680450,"Itagui",6.17194,-75.611389,"CO","COitagui",17,"2020-04-30 12:14:58",294.5,1022,61,292.04,298.15,802,"Clouds","scattered clouds","03d",0.14,45,40,10000,1588266898,"Itagui",-75.61,6.17,"CO",-18000,1588243764,1588288175,295.5,NA,NA
